ISO3,CTSCode,Year,Measurements
ALB,ECCS,1996,-0.039
DZA,ECCS,1996,0.923
ASM,ECCS,1996,0.803
AND,ECCS,1996,0.569
AGO,ECCS,1996,0.417
AIA,ECCS,1996,0.496
ATG,ECCS,1996,0.562
ARG,ECCS,1996,0.461
ARM,ECCS,1996,0.495
ABW,ECCS,1996,0.871
AUS,ECCS,1996,0.545
AUT,ECCS,1996,-0.205
AZE,ECCS,1996,0.259
BHS,ECCS,1996,0.01
BHR,ECCS,1996,0.617
BGD,ECCS,1996,0.204
BRB,ECCS,1996,0.541
BLR,ECCS,1996,-0.265
BLZ,ECCS,1996,0.422
BEN,ECCS,1996,0.826
BTN,ECCS,1996,0.216
BOL,ECCS,1996,0.348
BIH,ECCS,1996,-0.029
BWA,ECCS,1996,0.035
BRA,ECCS,1996,0.509
VGB,ECCS,1996,0.43
BRN,ECCS,1996,0.292
BGR,ECCS,1996,-0.375
BFA,ECCS,1996,0.909
CPV,ECCS,1996,1.378
KHM,ECCS,1996,0.226
CMR,ECCS,1996,0.417
CAN,ECCS,1996,-0.107
CYM,ECCS,1996,0.312
CAF,ECCS,1996,-0.036
TCD,ECCS,1996,0.553
CHL,ECCS,1996,0.212
HKG,ECCS,1996,0.044
MAC,ECCS,1996,0.044
CHN,ECCS,1996,0.203
COL,ECCS,1996,0.292
COM,ECCS,1996,-0.054
COD,ECCS,1996,0.022
COG,ECCS,1996,0.095
COK,ECCS,1996,0.76
CRI,ECCS,1996,-0.066
HRV,ECCS,1996,-0.03
CUB,ECCS,1996,0.33
CYP,ECCS,1996,0.278
CZE,ECCS,1996,-0.612
DNK,ECCS,1996,-0.747
DJI,ECCS,1996,0.717
DMA,ECCS,1996,0.562
DOM,ECCS,1996,0.377
ECU,ECCS,1996,-0.081
EGY,ECCS,1996,0.383
SLV,ECCS,1996,0.274
GNQ,ECCS,1996,0.42
ERI,ECCS,1996,0.032
EST,ECCS,1996,-0.368
SWZ,ECCS,1996,0.026
ETH,ECCS,1996,0.745
FRO,ECCS,1996,0.327
FJI,ECCS,1996,0.338
FIN,ECCS,1996,0.139
FRA,ECCS,1996,0.2
PYF,ECCS,1996,0.009
GAB,ECCS,1996,0.221
GMB,ECCS,1996,1.109
GEO,ECCS,1996,0.179
DEU,ECCS,1996,-0.695
GHA,ECCS,1996,0.688
GIB,ECCS,1996,0.699
GRC,ECCS,1996,-0.16
GRL,ECCS,1996,0.617
GRD,ECCS,1996,0.501
GLP,ECCS,1996,0.529
GTM,ECCS,1996,0.285
GUF,ECCS,1996,0.658
GIN,ECCS,1996,0.816
GNB,ECCS,1996,0.942
GUY,ECCS,1996,0.558
HTI,ECCS,1996,0.296
VAT,ECCS,1996,0.293
HND,ECCS,1996,0.119
HUN,ECCS,1996,-0.313
ISL,ECCS,1996,0.467
IND,ECCS,1996,0.298
IDN,ECCS,1996,0.358
IRN,ECCS,1996,0.208
IRQ,ECCS,1996,0.825
IRL,ECCS,1996,-0.021
IMN,ECCS,1996,-0.126
ISR,ECCS,1996,0.345
ITA,ECCS,1996,0.233
JAM,ECCS,1996,0.319
JPN,ECCS,1996,-0.135
JOR,ECCS,1996,0.479
KAZ,ECCS,1996,-0.42
KEN,ECCS,1996,0.428
KIR,ECCS,1996,0.41
PRK,ECCS,1996,0.262
KOR,ECCS,1996,-0.018
KWT,ECCS,1996,0.924
KGZ,ECCS,1996,-0.423
LAO,ECCS,1996,0.013
LVA,ECCS,1996,-0.423
LBN,ECCS,1996,0.401
LSO,ECCS,1996,-0.244
LBR,ECCS,1996,0.485
LBY,ECCS,1996,0.589
LIE,ECCS,1996,-0.016
LTU,ECCS,1996,-0.514
MDG,ECCS,1996,0.066
MWI,ECCS,1996,0.497
MYS,ECCS,1996,0.302
MDV,ECCS,1996,0.35
MLI,ECCS,1996,1.194
MLT,ECCS,1996,0.65
MHL,ECCS,1996,-0.058
MTQ,ECCS,1996,0.561
MRT,ECCS,1996,1.409
MUS,ECCS,1996,-0.127
MYT,ECCS,1996,-0.004
MEX,ECCS,1996,0.513
FSM,ECCS,1996,0.206
MDA,ECCS,1996,-0.66
MCO,ECCS,1996,0.295
MNG,ECCS,1996,0.399
MSR,ECCS,1996,0.562
MAR,ECCS,1996,0.99
MOZ,ECCS,1996,0.209
MMR,ECCS,1996,0.36
NPL,ECCS,1996,0.186
NLD,ECCS,1996,-0.765
NCL,ECCS,1996,1.002
NZL,ECCS,1996,0.198
NIC,ECCS,1996,0.065
NER,ECCS,1996,1.077
NGA,ECCS,1996,0.811
NFK,ECCS,1996,0.818
MKD,ECCS,1996,-0.134
NOR,ECCS,1996,-0.058
OMN,ECCS,1996,0.058
PAK,ECCS,1996,-0.26
PLW,ECCS,1996,0.278
PAN,ECCS,1996,0.221
PNG,ECCS,1996,0.444
PRY,ECCS,1996,0.239
PER,ECCS,1996,0.174
PHL,ECCS,1996,0.368
PCN,ECCS,1996,-0.431
POL,ECCS,1996,-0.775
PRT,ECCS,1996,0.685
PRI,ECCS,1996,0.417
QAT,ECCS,1996,0.536
ROU,ECCS,1996,-0.394
RUS,ECCS,1996,0.803
SPM,ECCS,1996,0.189
WSM,ECCS,1996,0.73
SMR,ECCS,1996,0.204
SAU,ECCS,1996,0.567
SEN,ECCS,1996,1.194
SYC,ECCS,1996,-0.026
SLE,ECCS,1996,0.53
SGP,ECCS,1996,0.126
SVK,ECCS,1996,-0.397
SVN,ECCS,1996,-0.112
SLB,ECCS,1996,0.405
SOM,ECCS,1996,0.741
ZAF,ECCS,1996,-0.134
ESP,ECCS,1996,0.672
LKA,ECCS,1996,0.367
KNA,ECCS,1996,0.562
LCA,ECCS,1996,0.534
VCT,ECCS,1996,0.499
SUR,ECCS,1996,0.84
SJM,ECCS,1996,1.183
SWE,ECCS,1996,-0.16
CHE,ECCS,1996,0.056
SYR,ECCS,1996,0.46
TWN,ECCS,1996,-0.121
TJK,ECCS,1996,-0.476
TZA,ECCS,1996,0.163
THA,ECCS,1996,0.132
TLS,ECCS,1996,0.117
TGO,ECCS,1996,0.749
TON,ECCS,1996,0.362
TTO,ECCS,1996,0.512
TUN,ECCS,1996,0.698
TKM,ECCS,1996,-0.021
TUV,ECCS,1996,0.386
UGA,ECCS,1996,0.358
UKR,ECCS,1996,-0.402
ARE,ECCS,1996,0.326
GBR,ECCS,1996,-0.148
USA,ECCS,1996,-0.001
VIR,ECCS,1996,0.428
URY,ECCS,1996,0.464
UZB,ECCS,1996,-0.44
VUT,ECCS,1996,0.32
VEN,ECCS,1996,0.527
VNM,ECCS,1996,-0.054
WLF,ECCS,1996,0.315
PSE,ECCS,1996,0.341
ESH,ECCS,1996,1.438
ZMB,ECCS,1996,0.654
ZWE,ECCS,1996,-0.151
AFG,ECCS,1997,0.425
ALB,ECCS,1997,0.079
DZA,ECCS,1997,1.112
AND,ECCS,1997,1.765
AGO,ECCS,1997,0.285
AIA,ECCS,1997,0.661
ATG,ECCS,1997,0.754
ARG,ECCS,1997,0.692
ARM,ECCS,1997,0.785
ABW,ECCS,1997,0.559
AUS,ECCS,1997,0.32
AUT,ECCS,1997,0.509
AZE,ECCS,1997,0.622
BHS,ECCS,1997,0.745
BHR,ECCS,1997,0.294
BGD,ECCS,1997,0.022
BRB,ECCS,1997,0.486
BLR,ECCS,1997,0.369
BLZ,ECCS,1997,1.082
BEN,ECCS,1997,0.645
BTN,ECCS,1997,-0.374
BOL,ECCS,1997,0.911
BIH,ECCS,1997,0.126
BWA,ECCS,1997,0.288
BRA,ECCS,1997,0.703
VGB,ECCS,1997,0.569
BRN,ECCS,1997,0.597
BGR,ECCS,1997,-0.352
BFA,ECCS,1997,0.616
CPV,ECCS,1997,1.434
KHM,ECCS,1997,0.239
CMR,ECCS,1997,0.605
CAN,ECCS,1997,0.447
CYM,ECCS,1997,0.865
CAF,ECCS,1997,-0.045
TCD,ECCS,1997,0.235
CHL,ECCS,1997,0.638
HKG,ECCS,1997,0.291
MAC,ECCS,1997,0.291
CHN,ECCS,1997,0.73
COL,ECCS,1997,0.663
COM,ECCS,1997,0.362
COD,ECCS,1997,0.714
COK,ECCS,1997,0.458
CRI,ECCS,1997,0.752
HRV,ECCS,1997,0.309
CUB,ECCS,1997,0.754
CYP,ECCS,1997,0.032
CZE,ECCS,1997,0.132
DNK,ECCS,1997,0.657
DJI,ECCS,1997,0.609
DMA,ECCS,1997,0.753
DOM,ECCS,1997,0.669
ECU,ECCS,1997,0.973
EGY,ECCS,1997,0.003
SLV,ECCS,1997,0.938
ERI,ECCS,1997,0.212
EST,ECCS,1997,0.909
SWZ,ECCS,1997,0.304
ETH,ECCS,1997,0.667
FRO,ECCS,1997,0.873
FJI,ECCS,1997,0.043
FIN,ECCS,1997,0.784
FRA,ECCS,1997,1.249
PYF,ECCS,1997,0.17
GAB,ECCS,1997,0.431
GMB,ECCS,1997,1.271
GEO,ECCS,1997,0.344
DEU,ECCS,1997,0.564
GHA,ECCS,1997,0.478
GIB,ECCS,1997,1.423
GRC,ECCS,1997,-0.188
GRL,ECCS,1997,0.417
GRD,ECCS,1997,0.649
GLP,ECCS,1997,0.708
GTM,ECCS,1997,0.877
GUF,ECCS,1997,0.818
GIN,ECCS,1997,0.813
GNB,ECCS,1997,1.087
GUY,ECCS,1997,0.694
HTI,ECCS,1997,0.76
VAT,ECCS,1997,0.786
HND,ECCS,1997,0.848
HUN,ECCS,1997,-0.125
ISL,ECCS,1997,0.339
IND,ECCS,1997,-0.085
IDN,ECCS,1997,0.378
IRN,ECCS,1997,0.602
IRQ,ECCS,1997,0.316
IRL,ECCS,1997,0.963
IMN,ECCS,1997,0.911
ISR,ECCS,1997,-0.116
ITA,ECCS,1997,0.942
JAM,ECCS,1997,0.786
JPN,ECCS,1997,0.445
JOR,ECCS,1997,-0.186
KAZ,ECCS,1997,1.873
KEN,ECCS,1997,0.473
KIR,ECCS,1997,0.208
PRK,ECCS,1997,0.972
KOR,ECCS,1997,0.735
KWT,ECCS,1997,0.526
KGZ,ECCS,1997,1.408
LAO,ECCS,1997,0.181
LVA,ECCS,1997,0.757
LBN,ECCS,1997,-0.098
LSO,ECCS,1997,0.22
LBR,ECCS,1997,0.935
LBY,ECCS,1997,0.474
LIE,ECCS,1997,0.958
LTU,ECCS,1997,0.53
MDG,ECCS,1997,0.569
MWI,ECCS,1997,0.695
MYS,ECCS,1997,0.525
MDV,ECCS,1997,0.456
MLI,ECCS,1997,0.903
MLT,ECCS,1997,1.129
MHL,ECCS,1997,0.027
MTQ,ECCS,1997,0.7
MRT,ECCS,1997,1.141
MUS,ECCS,1997,0.417
MYT,ECCS,1997,0.442
MEX,ECCS,1997,0.439
FSM,ECCS,1997,0.102
MDA,ECCS,1997,-0.432
MCO,ECCS,1997,1.381
MNG,ECCS,1997,1.937
MSR,ECCS,1997,0.754
MAR,ECCS,1997,1.318
MOZ,ECCS,1997,0.351
MMR,ECCS,1997,0.189
NPL,ECCS,1997,-0.424
NLD,ECCS,1997,0.625
NCL,ECCS,1997,0.304
NZL,ECCS,1997,-0.16
NIC,ECCS,1997,0.754
NER,ECCS,1997,0.736
NGA,ECCS,1997,0.737
NFK,ECCS,1997,-0.165
MKD,ECCS,1997,-0.126
NOR,ECCS,1997,0.765
OMN,ECCS,1997,-0.084
PAK,ECCS,1997,-0.505
PLW,ECCS,1997,0.254
PAN,ECCS,1997,0.668
PNG,ECCS,1997,0.015
PRY,ECCS,1997,1.018
PER,ECCS,1997,0.853
PHL,ECCS,1997,0.454
PCN,ECCS,1997,-0.45
POL,ECCS,1997,0.026
PRT,ECCS,1997,1.546
PRI,ECCS,1997,0.66
QAT,ECCS,1997,0.109
ROU,ECCS,1997,-0.395
RUS,ECCS,1997,1.28
SPM,ECCS,1997,-0.307
SMR,ECCS,1997,0.92
SAU,ECCS,1997,-0.004
SEN,ECCS,1997,1.334
SYC,ECCS,1997,0.461
SLE,ECCS,1997,0.723
SGP,ECCS,1997,0.573
SVK,ECCS,1997,-0.238
SVN,ECCS,1997,0.469
SLB,ECCS,1997,0.319
SOM,ECCS,1997,0.565
ZAF,ECCS,1997,0.246
ESP,ECCS,1997,1.488
LKA,ECCS,1997,0.523
KNA,ECCS,1997,0.754
LCA,ECCS,1997,0.632
VCT,ECCS,1997,0.641
SUR,ECCS,1997,0.925
SJM,ECCS,1997,-0.322
SWE,ECCS,1997,0.983
CHE,ECCS,1997,1.094
SYR,ECCS,1997,-0.116
TWN,ECCS,1997,0.005
TJK,ECCS,1997,1.143
TZA,ECCS,1997,0.526
THA,ECCS,1997,0.283
TLS,ECCS,1997,-0.105
TGO,ECCS,1997,0.654
TON,ECCS,1997,0.263
TTO,ECCS,1997,0.794
TUN,ECCS,1997,1.324
TKM,ECCS,1997,1.401
TUV,ECCS,1997,0.433
UGA,ECCS,1997,0.629
UKR,ECCS,1997,-0.325
ARE,ECCS,1997,-0.303
GBR,ECCS,1997,0.873
USA,ECCS,1997,0.393
VIR,ECCS,1997,0.585
URY,ECCS,1997,1.109
UZB,ECCS,1997,1.551
VUT,ECCS,1997,0.008
VEN,ECCS,1997,0.629
VNM,ECCS,1997,0.267
WLF,ECCS,1997,0.015
PSE,ECCS,1997,-0.12
ESH,ECCS,1997,1.622
YEM,ECCS,1997,0.004
ZMB,ECCS,1997,0.537
ZWE,ECCS,1997,0.258
AFG,ECCS,1998,0.577
ALB,ECCS,1998,0.795
DZA,ECCS,1998,1.163
AND,ECCS,1998,1.002
AGO,ECCS,1998,1.258
AIA,ECCS,1998,1.226
ATG,ECCS,1998,1.256
ARG,ECCS,1998,0.274
ARM,ECCS,1998,1.388
ABW,ECCS,1998,1.235
AUS,ECCS,1998,1.028
AUT,ECCS,1998,1.341
AZE,ECCS,1998,1.21
BHS,ECCS,1998,0.913
BHR,ECCS,1998,1.349
BGD,ECCS,1998,0.611
BRB,ECCS,1998,1.324
BLR,ECCS,1998,0.717
BLZ,ECCS,1998,1.103
BEN,ECCS,1998,1.144
BTN,ECCS,1998,0.747
BOL,ECCS,1998,1.01
BIH,ECCS,1998,1.083
BWA,ECCS,1998,1.237
BRA,ECCS,1998,1.253
VGB,ECCS,1998,1.198
BRN,ECCS,1998,1.232
BGR,ECCS,1998,0.758
BFA,ECCS,1998,1.004
BDI,ECCS,1998,0.565
CPV,ECCS,1998,1.56
KHM,ECCS,1998,1.309
CMR,ECCS,1998,1.276
CAN,ECCS,1998,2.498
CYM,ECCS,1998,0.79
CAF,ECCS,1998,1.111
TCD,ECCS,1998,0.844
CHL,ECCS,1998,0.661
HKG,ECCS,1998,0.952
MAC,ECCS,1998,0.952
CHN,ECCS,1998,1.263
COL,ECCS,1998,1.038
COM,ECCS,1998,1.081
COD,ECCS,1998,1.013
COG,ECCS,1998,1.212
CRI,ECCS,1998,1.142
HRV,ECCS,1998,1.157
CUB,ECCS,1998,0.952
CYP,ECCS,1998,0.982
CZE,ECCS,1998,1.249
DNK,ECCS,1998,0.87
DJI,ECCS,1998,0.878
DMA,ECCS,1998,1.256
DOM,ECCS,1998,1.095
ECU,ECCS,1998,1.087
EGY,ECCS,1998,0.732
SLV,ECCS,1998,1.037
GNQ,ECCS,1998,1.048
ERI,ECCS,1998,0.372
EST,ECCS,1998,0.519
SWZ,ECCS,1998,1.04
ETH,ECCS,1998,0.767
FRO,ECCS,1998,0.657
FJI,ECCS,1998,0.662
FIN,ECCS,1998,0.072
FRA,ECCS,1998,0.959
PYF,ECCS,1998,0.449
GAB,ECCS,1998,1.174
GMB,ECCS,1998,1.5
GEO,ECCS,1998,1.264
DEU,ECCS,1998,1.158
GHA,ECCS,1998,1.208
GIB,ECCS,1998,1.064
GRC,ECCS,1998,0.645
GRL,ECCS,1998,1.242
GRD,ECCS,1998,1.341
GLP,ECCS,1998,1.241
GTM,ECCS,1998,1.053
GUF,ECCS,1998,1.544
GIN,ECCS,1998,1.239
GNB,ECCS,1998,1.506
GUY,ECCS,1998,1.17
HTI,ECCS,1998,0.993
VAT,ECCS,1998,0.872
HND,ECCS,1998,1.084
HUN,ECCS,1998,1.103
ISL,ECCS,1998,0.148
IND,ECCS,1998,0.572
IDN,ECCS,1998,0.971
IRN,ECCS,1998,1.143
IRQ,ECCS,1998,1.298
IRL,ECCS,1998,0.923
IMN,ECCS,1998,0.915
ISR,ECCS,1998,0.893
ITA,ECCS,1998,0.965
JAM,ECCS,1998,1.199
JPN,ECCS,1998,1.191
JOR,ECCS,1998,1.012
KAZ,ECCS,1998,0.474
KEN,ECCS,1998,0.297
KIR,ECCS,1998,0.632
PRK,ECCS,1998,1.768
KOR,ECCS,1998,1.486
KWT,ECCS,1998,1.357
KGZ,ECCS,1998,0.788
LAO,ECCS,1998,1.266
LVA,ECCS,1998,0.644
LBN,ECCS,1998,0.999
LSO,ECCS,1998,0.935
LBR,ECCS,1998,1.283
LBY,ECCS,1998,0.734
LIE,ECCS,1998,1.222
LTU,ECCS,1998,0.744
MDG,ECCS,1998,0.699
MWI,ECCS,1998,1.188
MYS,ECCS,1998,1.129
MDV,ECCS,1998,0.947
MLI,ECCS,1998,1.226
MLT,ECCS,1998,0.954
MHL,ECCS,1998,0.008
MTQ,ECCS,1998,1.273
MRT,ECCS,1998,1.579
MUS,ECCS,1998,0.659
MYT,ECCS,1998,1.03
MEX,ECCS,1998,0.669
FSM,ECCS,1998,0.217
MDA,ECCS,1998,0.81
MCO,ECCS,1998,0.998
MNG,ECCS,1998,2.118
MSR,ECCS,1998,1.256
MAR,ECCS,1998,1.587
MOZ,ECCS,1998,1.087
MMR,ECCS,1998,1.141
NPL,ECCS,1998,0.292
NLD,ECCS,1998,1.082
NCL,ECCS,1998,1.767
NZL,ECCS,1998,0.948
NIC,ECCS,1998,1.285
NER,ECCS,1998,0.683
NGA,ECCS,1998,1.125
NFK,ECCS,1998,1.409
MKD,ECCS,1998,0.752
NOR,ECCS,1998,0.386
OMN,ECCS,1998,1.016
PAK,ECCS,1998,0.326
PLW,ECCS,1998,0.506
PAN,ECCS,1998,1.065
PNG,ECCS,1998,0.832
PRY,ECCS,1998,0.299
PER,ECCS,1998,1.304
PHL,ECCS,1998,1.252
PCN,ECCS,1998,-0.643
POL,ECCS,1998,0.959
PRT,ECCS,1998,1.144
PRI,ECCS,1998,1.222
QAT,ECCS,1998,1.218
ROU,ECCS,1998,0.812
RUS,ECCS,1998,-0.032
RWA,ECCS,1998,0.565
SPM,ECCS,1998,0.797
SMR,ECCS,1998,1.078
STP,ECCS,1998,1.267
SAU,ECCS,1998,1.023
SEN,ECCS,1998,1.538
SYC,ECCS,1998,0.821
SLE,ECCS,1998,1.015
SGP,ECCS,1998,0.803
SVK,ECCS,1998,1.039
SVN,ECCS,1998,1.369
SLB,ECCS,1998,0.724
SOM,ECCS,1998,0.771
ZAF,ECCS,1998,0.851
ESP,ECCS,1998,1.137
LKA,ECCS,1998,1.17
KNA,ECCS,1998,1.256
LCA,ECCS,1998,1.311
VCT,ECCS,1998,1.34
SUR,ECCS,1998,1.51
SJM,ECCS,1998,0.172
SWE,ECCS,1998,0.557
CHE,ECCS,1998,1.142
SYR,ECCS,1998,1.155
TWN,ECCS,1998,1.069
TJK,ECCS,1998,0.608
TZA,ECCS,1998,0.442
THA,ECCS,1998,1.35
TLS,ECCS,1998,0.812
TGO,ECCS,1998,1.246
TON,ECCS,1998,0.298
TTO,ECCS,1998,1.339
TUN,ECCS,1998,1.065
TKM,ECCS,1998,0.995
TUV,ECCS,1998,0.214
UGA,ECCS,1998,0.484
UKR,ECCS,1998,0.742
ARE,ECCS,1998,1.007
GBR,ECCS,1998,0.851
USA,ECCS,1998,1.276
VIR,ECCS,1998,1.204
URY,ECCS,1998,0.102
UZB,ECCS,1998,0.503
VUT,ECCS,1998,0.743
VEN,ECCS,1998,1.087
VNM,ECCS,1998,1.273
WLF,ECCS,1998,0.481
PSE,ECCS,1998,0.893
ESH,ECCS,1998,1.481
ZMB,ECCS,1998,1.079
ZWE,ECCS,1998,1.09
AFG,ECCS,1999,1.167
ALB,ECCS,1999,0.686
DZA,ECCS,1999,1.51
ASM,ECCS,1999,0.264
AND,ECCS,1999,1.046
AGO,ECCS,1999,0.546
AIA,ECCS,1999,0.646
ATG,ECCS,1999,0.663
ARG,ECCS,1999,0.09
ARM,ECCS,1999,1.538
ABW,ECCS,1999,0.342
AUS,ECCS,1999,0.512
AUT,ECCS,1999,0.979
AZE,ECCS,1999,1.241
BHS,ECCS,1999,0.545
BHR,ECCS,1999,1.992
BGD,ECCS,1999,0.907
BRB,ECCS,1999,0.719
BLR,ECCS,1999,1.518
BLZ,ECCS,1999,0.452
BEN,ECCS,1999,0.694
BTN,ECCS,1999,0.95
BOL,ECCS,1999,0.367
BIH,ECCS,1999,0.636
BWA,ECCS,1999,0.923
BRA,ECCS,1999,0.559
VGB,ECCS,1999,0.63
BRN,ECCS,1999,0.441
BGR,ECCS,1999,0.669
BFA,ECCS,1999,0.546
CPV,ECCS,1999,0.575
KHM,ECCS,1999,0.304
CMR,ECCS,1999,0.662
CAN,ECCS,1999,1.72
CYM,ECCS,1999,0.324
CAF,ECCS,1999,0.391
TCD,ECCS,1999,0.542
CHL,ECCS,1999,0.193
HKG,ECCS,1999,1.011
MAC,ECCS,1999,1.011
CHN,ECCS,1999,1.229
COL,ECCS,1999,0.058
COM,ECCS,1999,0.508
COD,ECCS,1999,0.399
COG,ECCS,1999,0.71
COK,ECCS,1999,1.282
CRI,ECCS,1999,-0.102
HRV,ECCS,1999,0.709
CUB,ECCS,1999,0.582
CYP,ECCS,1999,1.107
CZE,ECCS,1999,1.102
DNK,ECCS,1999,1.334
DJI,ECCS,1999,0.374
DMA,ECCS,1999,0.662
DOM,ECCS,1999,0.63
ECU,ECCS,1999,0.104
EGY,ECCS,1999,0.833
SLV,ECCS,1999,0.317
GNQ,ECCS,1999,0.578
ERI,ECCS,1999,0.763
EST,ECCS,1999,1.498
SWZ,ECCS,1999,0.523
ETH,ECCS,1999,0.268
FRO,ECCS,1999,0.56
FJI,ECCS,1999,0.452
FIN,ECCS,1999,1.16
FRA,ECCS,1999,1.222
PYF,ECCS,1999,0.27
GAB,ECCS,1999,0.642
GMB,ECCS,1999,0.702
GEO,ECCS,1999,1.222
DEU,ECCS,1999,1.371
GHA,ECCS,1999,0.62
GIB,ECCS,1999,0.661
GRC,ECCS,1999,0.814
GRL,ECCS,1999,0.41
GRD,ECCS,1999,0.73
GLP,ECCS,1999,0.654
GTM,ECCS,1999,0.659
GUF,ECCS,1999,0.874
GIN,ECCS,1999,0.562
GNB,ECCS,1999,0.707
GUY,ECCS,1999,0.51
HTI,ECCS,1999,0.772
VAT,ECCS,1999,0.729
HND,ECCS,1999,0.343
HUN,ECCS,1999,0.623
ISL,ECCS,1999,0.416
IND,ECCS,1999,0.463
IDN,ECCS,1999,0.235
IRN,ECCS,1999,1.611
IRQ,ECCS,1999,1.917
IRL,ECCS,1999,1.058
IMN,ECCS,1999,1.094
ISR,ECCS,1999,0.895
ITA,ECCS,1999,0.921
JAM,ECCS,1999,0.558
JPN,ECCS,1999,0.94
JOR,ECCS,1999,1.038
KAZ,ECCS,1999,1.359
KEN,ECCS,1999,0.286
KIR,ECCS,1999,0.043
PRK,ECCS,1999,1.371
KOR,ECCS,1999,1.062
KWT,ECCS,1999,2.072
KGZ,ECCS,1999,1.056
LAO,ECCS,1999,0.517
LVA,ECCS,1999,1.544
LBN,ECCS,1999,1.081
LSO,ECCS,1999,1.198
LBR,ECCS,1999,0.768
LBY,ECCS,1999,1.226
LIE,ECCS,1999,0.987
LTU,ECCS,1999,1.489
MDG,ECCS,1999,0.267
MWI,ECCS,1999,0.244
MYS,ECCS,1999,0.329
MDV,ECCS,1999,0.298
MLI,ECCS,1999,0.364
MLT,ECCS,1999,1.382
MHL,ECCS,1999,-0.269
MTQ,ECCS,1999,0.678
MRT,ECCS,1999,0.356
MUS,ECCS,1999,0.114
MYT,ECCS,1999,0.52
MEX,ECCS,1999,0.583
FSM,ECCS,1999,0.139
MDA,ECCS,1999,0.923
MCO,ECCS,1999,1.005
MNG,ECCS,1999,1.765
MSR,ECCS,1999,0.663
MAR,ECCS,1999,1.021
MOZ,ECCS,1999,0.422
MMR,ECCS,1999,0.834
NPL,ECCS,1999,0.669
NLD,ECCS,1999,1.589
NCL,ECCS,1999,0.986
NZL,ECCS,1999,0.985
NIC,ECCS,1999,0.238
NER,ECCS,1999,0.553
NGA,ECCS,1999,0.824
MKD,ECCS,1999,0.597
NOR,ECCS,1999,1.262
OMN,ECCS,1999,0.887
PAK,ECCS,1999,0.72
PLW,ECCS,1999,0.307
PAN,ECCS,1999,-0.017
PNG,ECCS,1999,0.218
PRY,ECCS,1999,0.176
PER,ECCS,1999,0.33
PHL,ECCS,1999,0.519
POL,ECCS,1999,1.212
PRT,ECCS,1999,0.533
PRI,ECCS,1999,0.64
QAT,ECCS,1999,1.794
ROU,ECCS,1999,0.644
RUS,ECCS,1999,0.413
SPM,ECCS,1999,1.71
WSM,ECCS,1999,0.193
SMR,ECCS,1999,0.811
STP,ECCS,1999,0.97
SAU,ECCS,1999,1.474
SEN,ECCS,1999,0.538
SYC,ECCS,1999,0.101
SLE,ECCS,1999,0.562
SGP,ECCS,1999,0.107
SVK,ECCS,1999,0.784
SVN,ECCS,1999,0.873
SLB,ECCS,1999,0.318
SOM,ECCS,1999,0.493
ZAF,ECCS,1999,1.107
ESP,ECCS,1999,0.756
LKA,ECCS,1999,0.348
KNA,ECCS,1999,0.663
LCA,ECCS,1999,0.707
VCT,ECCS,1999,0.725
SUR,ECCS,1999,1.016
SJM,ECCS,1999,2.066
SWE,ECCS,1999,1.361
CHE,ECCS,1999,1.013
SYR,ECCS,1999,1.265
TWN,ECCS,1999,0.618
TJK,ECCS,1999,1.046
TZA,ECCS,1999,-0.298
THA,ECCS,1999,0.345
TLS,ECCS,1999,-0.119
TGO,ECCS,1999,0.662
TON,ECCS,1999,0.215
TTO,ECCS,1999,0.825
TUN,ECCS,1999,1.828
TKM,ECCS,1999,1.33
TUV,ECCS,1999,0.415
UGA,ECCS,1999,0.112
UKR,ECCS,1999,1.169
ARE,ECCS,1999,1.346
GBR,ECCS,1999,1.123
USA,ECCS,1999,0.76
VIR,ECCS,1999,0.632
URY,ECCS,1999,0.062
UZB,ECCS,1999,1.316
VUT,ECCS,1999,0.931
VEN,ECCS,1999,0.359
VNM,ECCS,1999,0.723
WLF,ECCS,1999,0.229
PSE,ECCS,1999,0.9
ESH,ECCS,1999,1.036
ZMB,ECCS,1999,0.279
ZWE,ECCS,1999,0.313
AFG,ECCS,2000,1.0
ALB,ECCS,2000,1.065
DZA,ECCS,2000,0.862
ASM,ECCS,2000,0.66
AND,ECCS,2000,1.048
AGO,ECCS,2000,0.258
AIA,ECCS,2000,0.383
ATG,ECCS,2000,0.489
ARG,ECCS,2000,-0.26
ARM,ECCS,2000,1.077
ABW,ECCS,2000,-0.044
AUS,ECCS,2000,0.085
AUT,ECCS,2000,1.764
AZE,ECCS,2000,1.08
BHS,ECCS,2000,0.145
BHR,ECCS,2000,1.123
BGD,ECCS,2000,0.361
BRB,ECCS,2000,0.576
BLR,ECCS,2000,1.949
BEL,ECCS,2000,1.494
BLZ,ECCS,2000,0.137
BEN,ECCS,2000,0.523
BTN,ECCS,2000,0.128
BOL,ECCS,2000,0.427
BIH,ECCS,2000,1.549
BWA,ECCS,2000,-0.338
BRA,ECCS,2000,0.533
VGB,ECCS,2000,0.275
BRN,ECCS,2000,0.345
BGR,ECCS,2000,1.151
BFA,ECCS,2000,0.529
CPV,ECCS,2000,0.819
KHM,ECCS,2000,0.194
CMR,ECCS,2000,0.39
CAN,ECCS,2000,1.315
CAF,ECCS,2000,0.599
TCD,ECCS,2000,0.306
CHL,ECCS,2000,-0.314
